Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
9/21/16,Public Policy Institute of California,25,"How important to you is the outcome of the vote on Proposition 64 is it very important, somewhat important, not too important, or not at all important?",California,1702,Phone,All,47.83,13.3,0,State,443,2
9/21/16,Public Policy Institute of California,26,"On another topic, California uses the direct initiative process, which enables voters to bypass the legislature and have issues put on the ballot as state propositions for voter approval or rejection. Generally speaking, would you say you are very satisfied, somewhat satisfied, or not satisfied with the way the initiative process is working in California today?",California,1702,Phone,All,16.77,17.88,0,State,443,3
9/21/16,Public Policy Institute of California,27,"Overall, how much would you say that the initiative process in California today is controlled by special interests a lot, some, or not at all?",California,1702,Phone,All,49.48,12.57,0,State,443,1
9/21/16,Public Policy Institute of California,28,"For the following items, please say if you strongly agree, somewhat agree, somewhat disagree, or strongly disagree. There are too many propositions on the state ballot.",California,1702,Phone,All,63.49,7.63,0,State,443,3
9/21/16,Public Policy Institute of California,29,The ballot wording for citizens' initiatives is often too complicated and confusing for voters to understand what happens if the initiative passes.,California,1702,Phone,All,15.31,16.59,0,State,443,3
9/21/16,Public Policy Institute of California,30,"For each of the following, please say if you favor or oppose the proposal. Do you favor or oppose raising the top rate of the state income tax paid by the wealthiest Californians?",California,1702,Phone,All,67.03,8.01,0,State,443,3
9/21/16,Public Policy Institute of California,31,Do you favor or oppose increasing state taxes on the purchase of cigarettes?,California,1702,Phone,All,56.98,8.54,0,State,443,3
9/21/16,Public Policy Institute of California,32,"Next, If the state ballot had a bond measure to pay for school construction projects, would you vote yes or no?",California,1702,Phone,All,80.78,7.21,0,State,443,3
9/21/16,Public Policy Institute of California,33,"On another topic, overall, do you approve or disapprove of the way that Barack Obama is handling his job as president of the United States?",California,1702,Phone,All,52.87,12.1,0,State,443,4
9/21/16,Public Policy Institute of California,34,"Overall, do you approve or disapprove of the way the US Congress is handling its job?",California,1702,Phone,All,68.98,7.61,0,State,443,4
9/21/16,Public Policy Institute of California,35,"Overall, do you approve or disapprove of the way your own representative to the US House of Representatives in Congress is handling his or her job?",California,1702,Phone,All,53.55,12.25,0,State,443,4
9/21/16,Public Policy Institute of California,36,"Changing topics, Which comes closer to your view about how to handle undocumented immigrants who are living in the US? (1) There should be a way for them to stay in the country legally, if certain requirements are met [or] (2) They should not be allowed to stay in this country legally.",California,1702,Phone,All,60.05,11.34,0,State,443,3
9/21/16,Public Policy Institute of California,37,"All in all, would you favor or oppose building a wall along the entire border with Mexico?",California,1702,Phone,All,70.14,7.7,0,State,443,3
9/21/16,Public Policy Institute of California,38,"On another topic, Next, in general, do you think the use of marijuana should be legal, or not?",California,1702,Phone,All,61.67,9.13,0,State,443,3
9/21/16,Public Policy Institute of California,39,"Keeping in mind that all of your answers in the survey are confidential, have you ever tried marijuana?",California,1702,Phone,All,56.97,9.79,0,State,443,2
9/21/16,Public Policy Institute of California,40,Have you used marijuana in the last 12 months?,California,1702,Phone,All,84.9,3.65,0,State,443,2
9/21/16,Public Policy Institute of California,41,"Next, would you consider yourself to be politically: very liberal, somewhat liberal, middle-of-the-road, somewhat conservative, or very conservative?",California,1702,Phone,All,5,14.8,0,State,443,2
9/21/16,Public Policy Institute of California,42,"Generally speaking, how much interest would you say you have in politics a great deal, a fair amount, only a little, or none?",California,1702,Phone,All,62.11,10.31,0,State,443,2
10/26/16,Public Policy Institute of California,1,"First, thinking about the state as a whole, what do you think is the most important issue facing people in California today?",California,1704,Phone,All,61.45,10.15,0,State,444,2
10/26/16,Public Policy Institute of California,2,"Overall, do you approve or disapprove of the way that Jerry Brown is handling his job as governor of California?",California,1704,Phone,All,51.18,11.09,0,State,444,5
10/26/16,Public Policy Institute of California,3,"Overall, do you approve or disapprove of the way that the California Legislature is handling its job?",California,1704,Phone,All,45.26,11.17,0,State,444,5
10/26/16,Public Policy Institute of California,4,Do you think things in California are generally going in the right direction or the wrong direction?,California,1704,Phone,All,50.24,10.48,0,State,444,1
10/26/16,Public Policy Institute of California,5,"Turning to economic conditions in California, do you think that during the next 12 months we will have good times financially or bad times?",California,1704,Phone,All,55.58,11.47,0,State,444,2
10/26/16,Public Policy Institute of California,6,"Next, some people are registered to vote and others are not. Are you absolutely certain that you are registered to vote in California?",California,1704,Phone,All,62.75,7.36,0,State,444,6
10/26/16,Public Policy Institute of California,7,"Are you registered as a Democrat, a Republican, another party, or are you registered as a decline-to-state or independent voter?",California,1704,Phone,All,13.11,16.4,0,State,444,6
10/26/16,Public Policy Institute of California,8,Would you call yourself a strong Democrat or not a very strong Democrat?,California,1704,Phone,All,63.49,7.63,0,State,444,3
10/26/16,Public Policy Institute of California,9,Would you call yourself a strong Republican or not a very strong Republican?,California,1704,Phone,All,63.49,7.63,0,State,444,3
10/26/16,Public Policy Institute of California,10,Do you think of yourself as closer to the Republican Party or Democratic Party?,California,1704,Phone,All,47.6,10.1,0,State,444,6
